DataLogin,Regione,Ordine,ACso,Totale,Maschi,Femmine,AluTot,AluMaschi,AluFemmine,AluITA,AluSTRA,TutTot,TutMaschi,TutFemmine,TutITA,TutSTRA
2023-05-03,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-03,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-03,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-03,LIGURIA,MM,2,16,7,9,12,6,6,8,4,4,1,3,3,1
2023-05-03,LIGURIA,MM,3,10,6,4,7,6,1,5,2,3,0,3,3,0
2023-05-03,LOMBARDIA,MM,1,6,3,3,6,3,3,6,0,0,0,0,0,0
2023-05-03,LOMBARDIA,MM,2,7,4,3,7,4,3,6,1,0,0,0,0,0
2023-05-03,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-03,LOMBARDIA,SS,2,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-03,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-03,LOMBARDIA,SS,4,11,4,7,9,4,5,8,1,2,0,2,2,0
2023-05-03,LOMBARDIA,SS,5,12,2,10,8,1,7,8,0,4,1,3,4,0
2023-05-04,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,CAMPANIA,EE,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,CAMPANIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,CAMPANIA,MM,1,4,1,3,0,0,0,0,0,4,1,3,4,0
2023-05-04,CAMPANIA,MM,2,5,2,3,1,1,0,1,0,4,1,3,4,0
2023-05-04,CAMPANIA,MM,3,3,1,2,1,0,1,1,0,2,1,1,2,0
2023-05-04,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-04,LIGURIA,MM,2,16,7,9,12,6,6,8,4,4,1,3,3,1
2023-05-04,LIGURIA,MM,3,10,6,4,7,6,1,5,2,3,0,3,3,0
2023-05-04,LOMBARDIA,MM,1,4,2,2,4,2,2,4,0,0,0,0,0,0
2023-05-04,LOMBARDIA,MM,2,5,3,2,5,3,2,5,0,0,0,0,0,0
2023-05-04,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-05-04,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LOMBARDIA,SS,2,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-04,LOMBARDIA,SS,4,13,5,8,11,5,6,10,1,2,0,2,2,0
2023-05-04,LOMBARDIA,SS,5,12,2,10,7,1,6,5,2,5,1,4,5,0
2023-05-04,CALABRIA,SS,1,2,2,0,0,0,0,0,0,2,2,0,2,0
2023-05-04,CAMPANIA,MM,2,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LAZIO,EE,2,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LAZIO,EE,3,4,0,4,0,0,0,0,0,4,0,4,4,0
2023-05-04,LAZIO,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LAZIO,EE,5,1,0,1,0,0,0,0,0,1,0,1,0,1
2023-05-04,LAZIO,MM,1,5,2,3,0,0,0,0,0,5,2,3,5,0
2023-05-04,LAZIO,MM,2,5,1,4,0,0,0,0,0,5,1,4,4,1
2023-05-04,LAZIO,MM,3,8,2,6,0,0,0,0,0,8,2,6,5,3
2023-05-04,LAZIO,SS,1,3,1,2,0,0,0,0,0,3,1,2,3,0
2023-05-04,LAZIO,SS,3,3,1,2,0,0,0,0,0,3,1,2,2,0
2023-05-04,LAZIO,SS,4,6,5,1,1,1,0,1,0,5,4,1,5,0
2023-05-04,LAZIO,SS,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-04,LOMBARDIA,AA,1,3,0,3,0,0,0,0,0,3,0,3,3,0
2023-05-04,LOMBARDIA,AA,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,LOMBARDIA,EE,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-04,LOMBARDIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,LOMBARDIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,0,1
2023-05-04,LOMBARDIA,EE,4,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-04,LOMBARDIA,EE,5,3,0,3,0,0,0,0,0,3,0,3,3,0
2023-05-04,LOMBARDIA,MM,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,LOMBARDIA,MM,2,7,2,5,0,0,0,0,0,7,2,5,2,5
2023-05-04,LOMBARDIA,MM,3,8,2,6,0,0,0,0,0,8,2,6,5,3
2023-05-04,LOMBARDIA,SS,1,11,3,8,2,1,1,2,0,9,2,7,9,0
2023-05-04,LOMBARDIA,SS,2,9,3,6,1,0,1,1,0,8,3,5,8,0
2023-05-04,LOMBARDIA,SS,3,10,4,6,1,0,1,1,0,9,4,5,6,3
2023-05-04,LOMBARDIA,SS,4,9,5,4,6,4,2,6,0,3,1,2,3,0
2023-05-04,LOMBARDIA,SS,5,9,3,6,2,0,2,2,0,7,3,4,7,0
2023-05-04,PUGLIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,PUGLIA,MM,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-04,PUGLIA,MM,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-04,PUGLIA,MM,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-05,CALABRIA,SS,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-05,CALABRIA,SS,4,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-05,CAMPANIA,EE,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-05,CAMPANIA,EE,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-05,CAMPANIA,MM,1,2,1,1,1,0,1,1,0,1,1,0,1,0
2023-05-05,CAMPANIA,MM,2,5,3,2,2,2,0,2,0,3,1,2,3,0
2023-05-05,CAMPANIA,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-05,ESTERO,SS,1,4,2,2,3,1,2,3,0,1,1,0,1,0
2023-05-05,ESTERO,SS,2,6,0,6,6,0,6,6,0,0,0,0,0,0
2023-05-05,ESTERO,SS,3,5,2,3,3,0,3,3,0,2,2,0,2,0
2023-05-05,ESTERO,SS,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-05-05,ESTERO,SS,5,6,1,5,6,1,5,6,0,0,0,0,0,0
2023-05-05,LAZIO,EE,1,3,0,3,0,0,0,0,0,3,0,3,2,1
2023-05-05,LAZIO,EE,2,12,3,9,0,0,0,0,0,12,3,9,10,2
2023-05-05,LAZIO,EE,3,5,1,4,0,0,0,0,0,5,1,4,5,0
2023-05-05,LAZIO,EE,4,9,1,8,0,0,0,0,0,9,1,8,9,0
2023-05-05,LAZIO,EE,5,8,3,5,0,0,0,0,0,8,3,5,7,1
2023-05-05,LAZIO,MM,1,35,7,28,1,1,0,1,0,34,6,28,33,1
2023-05-05,LAZIO,MM,2,41,9,32,0,0,0,0,0,41,9,32,37,4
2023-05-05,LAZIO,MM,3,39,13,26,0,0,0,0,0,39,13,26,32,7
2023-05-05,LAZIO,SS,1,37,19,18,16,11,5,15,1,21,8,13,18,2
2023-05-05,LAZIO,SS,2,37,23,14,18,16,2,18,0,19,7,12,16,1
2023-05-05,LAZIO,SS,3,42,24,18,20,18,2,19,1,22,6,16,19,0
2023-05-05,LAZIO,SS,4,55,34,21,29,26,3,29,0,26,8,18,25,1
2023-05-05,LAZIO,SS,5,51,32,19,36,30,6,34,2,15,2,13,14,0
2023-05-05,LIGURIA,EE,4,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-05,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-05,LIGURIA,MM,2,8,3,5,7,3,4,4,3,1,0,1,1,0
2023-05-05,LIGURIA,MM,3,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-05,LOMBARDIA,AA,1,6,0,6,0,0,0,0,0,6,0,6,5,1
2023-05-05,LOMBARDIA,AA,2,2,0,2,0,0,0,0,0,2,0,2,0,2
2023-05-05,LOMBARDIA,AA,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-05,LOMBARDIA,EE,1,8,4,4,0,0,0,0,0,8,4,4,5,3
2023-05-05,LOMBARDIA,EE,2,11,3,8,0,0,0,0,0,11,3,8,10,1
2023-05-05,LOMBARDIA,EE,3,10,2,8,0,0,0,0,0,10,2,8,8,2
2023-05-05,LOMBARDIA,EE,4,8,3,5,0,0,0,0,0,8,3,5,4,4
2023-05-05,LOMBARDIA,EE,5,15,4,11,0,0,0,0,0,15,4,11,12,3
2023-05-05,LOMBARDIA,MM,1,45,18,27,19,11,8,17,2,26,7,19,20,6
2023-05-05,LOMBARDIA,MM,2,46,15,31,11,4,7,11,0,35,11,24,27,8
2023-05-05,LOMBARDIA,MM,3,43,12,31,14,6,8,14,0,29,6,23,20,9
2023-05-05,LOMBARDIA,SS,1,139,27,112,64,13,51,62,2,75,14,61,75,0
2023-05-05,LOMBARDIA,SS,2,131,44,87,81,35,46,79,2,50,9,41,49,1
2023-05-05,LOMBARDIA,SS,3,69,32,37,44,24,20,42,2,25,8,17,23,2
2023-05-05,LOMBARDIA,SS,4,110,40,70,73,28,45,71,2,37,12,25,34,3
2023-05-05,LOMBARDIA,SS,5,80,38,42,60,32,28,59,1,20,6,14,19,1
2023-05-05,PUGLIA,AA,1,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-05,PUGLIA,EE,1,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-05,PUGLIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-05,PUGLIA,EE,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-05,PUGLIA,EE,4,3,0,3,0,0,0,0,0,3,0,3,3,0
2023-05-05,PUGLIA,EE,5,4,2,2,0,0,0,0,0,4,2,2,4,0
2023-05-05,PUGLIA,MM,1,6,3,3,0,0,0,0,0,6,3,3,6,0
2023-05-05,PUGLIA,MM,2,7,3,4,0,0,0,0,0,7,3,4,6,0
2023-05-05,PUGLIA,MM,3,11,5,6,0,0,0,0,0,11,5,6,10,1
2023-05-05,TOSCANA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-05,TOSCANA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-06,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-06,CAMPANIA,MM,1,4,1,3,0,0,0,0,0,4,1,3,3,1
2023-05-06,CAMPANIA,MM,2,4,1,3,0,0,0,0,0,4,1,3,4,0
2023-05-06,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-06,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-06,LIGURIA,MM,2,6,3,3,6,3,3,4,2,0,0,0,0,0
2023-05-06,LIGURIA,MM,3,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-06,LOMBARDIA,MM,1,5,3,2,5,3,2,5,0,0,0,0,0,0
2023-05-06,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-06,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-06,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-06,LOMBARDIA,SS,4,10,3,7,7,2,5,6,1,3,1,2,3,0
2023-05-06,LOMBARDIA,SS,5,9,2,7,7,1,6,7,0,2,1,1,2,0
2023-05-07,CAMPANIA,EE,5,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-05-07,CAMPANIA,MM,1,3,2,1,1,1,0,1,0,2,1,1,1,1
2023-05-07,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-07,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-07,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-07,LIGURIA,MM,2,10,4,6,9,4,5,5,4,1,0,1,1,0
2023-05-07,LIGURIA,MM,3,3,2,1,2,2,0,1,1,1,0,1,1,0
2023-05-07,LOMBARDIA,MM,1,4,2,2,4,2,2,4,0,0,0,0,0,0
2023-05-07,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-07,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-07,LOMBARDIA,SS,4,8,4,4,7,4,3,7,0,1,0,1,1,0
2023-05-07,LOMBARDIA,SS,5,6,1,5,4,0,4,4,0,2,1,1,2,0
2023-05-08,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-08,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-08,CAMPANIA,EE,5,1,1,0,0,0,0,0,0,1,1,0,0,1
2023-05-08,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,3,1
2023-05-08,CAMPANIA,MM,2,6,3,3,2,2,0,2,0,4,1,3,4,0
2023-05-08,CAMPANIA,MM,3,3,0,3,2,0,2,2,0,1,0,1,1,0
2023-05-08,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-08,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-08,LIGURIA,MM,2,13,6,7,12,6,6,8,4,1,0,1,1,0
2023-05-08,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-08,LOMBARDIA,MM,1,7,4,3,7,4,3,7,0,0,0,0,0,0
2023-05-08,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-08,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-08,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-08,LOMBARDIA,SS,4,9,3,6,7,3,4,6,1,2,0,2,2,0
2023-05-08,LOMBARDIA,SS,5,6,0,6,4,0,4,4,0,2,0,2,2,0
2023-05-09,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-05-09,CAMPANIA,MM,1,5,2,3,1,1,0,1,0,4,1,3,3,1
2023-05-09,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-09,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-09,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-09,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-09,LIGURIA,MM,2,13,5,8,12,5,7,9,3,1,0,1,1,0
2023-05-09,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-09,LOMBARDIA,MM,1,6,3,3,6,3,3,6,0,0,0,0,0,0
2023-05-09,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-09,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-09,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-09,LOMBARDIA,SS,4,7,1,6,6,1,5,5,1,1,0,1,1,0
2023-05-09,LOMBARDIA,SS,5,10,1,9,7,0,7,7,0,3,1,2,3,0
2023-05-10,CAMPANIA,EE,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-10,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-10,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-10,CAMPANIA,EE,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-10,CAMPANIA,MM,1,7,3,4,3,2,1,3,0,4,1,3,3,1
2023-05-10,CAMPANIA,MM,2,6,3,3,2,2,0,2,0,4,1,3,4,0
2023-05-10,CAMPANIA,MM,3,4,0,4,2,0,2,2,0,2,0,2,2,0
2023-05-10,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-10,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-10,LIGURIA,MM,2,11,5,6,10,5,5,7,3,1,0,1,1,0
2023-05-10,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-10,LOMBARDIA,MM,1,6,3,3,6,3,3,6,0,0,0,0,0,0
2023-05-10,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-10,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-10,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-10,LOMBARDIA,SS,4,11,5,6,8,4,4,7,1,3,1,2,3,0
2023-05-10,LOMBARDIA,SS,5,13,1,12,10,0,10,9,1,3,1,2,3,0
2023-05-11,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-11,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-11,CAMPANIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-11,CAMPANIA,MM,1,8,3,5,3,2,1,3,0,5,1,4,4,1
2023-05-11,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-11,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-05-11,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-11,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-11,LIGURIA,MM,2,12,5,7,11,5,6,7,4,1,0,1,1,0
2023-05-11,LIGURIA,MM,3,5,3,2,4,3,1,2,2,1,0,1,1,0
2023-05-11,LOMBARDIA,MM,1,7,4,3,7,4,3,7,0,0,0,0,0,0
2023-05-11,LOMBARDIA,MM,2,2,0,2,2,0,2,2,0,0,0,0,0,0
2023-05-11,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-11,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-11,LOMBARDIA,SS,4,8,4,4,7,4,3,6,1,1,0,1,1,0
2023-05-11,LOMBARDIA,SS,5,12,2,10,9,1,8,9,0,3,1,2,3,0
2023-05-12,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-12,CAMPANIA,EE,5,3,2,1,2,2,0,2,0,1,0,1,1,0
2023-05-12,CAMPANIA,MM,1,7,2,5,2,1,1,2,0,5,1,4,4,1
2023-05-12,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2023-05-12,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-05-12,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-12,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-12,LIGURIA,MM,2,11,5,6,10,5,5,6,4,1,0,1,1,0
2023-05-12,LIGURIA,MM,3,3,2,1,2,2,0,2,0,1,0,1,1,0
2023-05-12,LOMBARDIA,MM,1,5,2,3,5,2,3,5,0,0,0,0,0,0
2023-05-12,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-12,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-12,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-12,LOMBARDIA,SS,4,6,2,4,5,2,3,4,1,1,0,1,1,0
2023-05-12,LOMBARDIA,SS,5,10,2,8,7,1,6,6,1,3,1,2,3,0
2023-05-13,CAMPANIA,MM,1,5,2,3,2,1,1,2,0,3,1,2,2,1
2023-05-13,CAMPANIA,MM,2,5,3,2,2,2,0,2,0,3,1,2,3,0
2023-05-13,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-13,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-13,LIGURIA,MM,2,4,2,2,4,2,2,2,2,0,0,0,0,0
2023-05-13,LIGURIA,MM,3,2,1,1,1,1,0,0,1,1,0,1,1,0
2023-05-13,LOMBARDIA,MM,1,5,2,3,5,2,3,5,0,0,0,0,0,0
2023-05-13,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-13,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-13,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-13,LOMBARDIA,SS,4,6,2,4,5,2,3,4,1,1,0,1,1,0
2023-05-13,LOMBARDIA,SS,5,10,2,8,7,1,6,6,1,3,1,2,3,0
2023-05-14,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-14,CAMPANIA,EE,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2023-05-14,CAMPANIA,MM,1,4,2,2,2,1,1,2,0,2,1,1,1,1
2023-05-14,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-14,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-05-14,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-14,LIGURIA,MM,2,11,4,7,10,4,6,7,3,1,0,1,1,0
2023-05-14,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-14,LOMBARDIA,MM,1,4,2,2,4,2,2,4,0,0,0,0,0,0
2023-05-14,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-14,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-14,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-14,LOMBARDIA,SS,4,3,0,3,1,0,1,1,0,2,0,2,2,0
2023-05-14,LOMBARDIA,SS,5,4,1,3,3,1,2,3,0,1,0,1,1,0
2023-05-15,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-15,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-15,CAMPANIA,EE,5,3,2,1,2,2,0,2,0,1,0,1,1,0
2023-05-15,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,3,1
2023-05-15,CAMPANIA,MM,2,6,3,3,2,2,0,2,0,4,1,3,4,0
2023-05-15,CAMPANIA,MM,3,3,0,3,2,0,2,2,0,1,0,1,1,0
2023-05-15,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-15,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-15,LIGURIA,MM,2,12,6,6,11,6,5,7,4,1,0,1,1,0
2023-05-15,LIGURIA,MM,3,5,3,2,4,3,1,2,2,1,0,1,1,0
2023-05-15,LOMBARDIA,MM,1,5,3,2,5,3,2,5,0,0,0,0,0,0
2023-05-15,LOMBARDIA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-05-15,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-15,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-15,LOMBARDIA,SS,4,8,4,4,6,4,2,6,0,2,0,2,2,0
2023-05-15,LOMBARDIA,SS,5,11,2,9,8,1,7,7,1,3,1,2,3,0
2023-05-16,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-16,CAMPANIA,EE,5,1,1,0,0,0,0,0,0,1,1,0,0,1
2023-05-16,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,3,1
2023-05-16,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-16,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-05-16,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-16,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-16,LIGURIA,MM,2,14,5,9,13,5,8,10,3,1,0,1,1,0
2023-05-16,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-16,LOMBARDIA,MM,1,7,4,3,7,4,3,7,0,0,0,0,0,0
2023-05-16,LOMBARDIA,MM,2,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-05-16,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-16,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-16,LOMBARDIA,SS,4,9,3,6,7,3,4,6,1,2,0,2,2,0
2023-05-16,LOMBARDIA,SS,5,10,1,9,8,1,7,7,1,2,0,2,2,0
2023-05-17,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-17,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-17,CAMPANIA,EE,5,3,2,1,2,2,0,2,0,1,0,1,1,0
2023-05-17,CAMPANIA,MM,1,9,3,6,4,2,2,4,0,5,1,4,4,1
2023-05-17,CAMPANIA,MM,2,6,3,3,2,2,0,2,0,4,1,3,4,0
2023-05-17,CAMPANIA,MM,3,3,0,3,2,0,2,2,0,1,0,1,1,0
2023-05-17,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-17,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-05-17,LIGURIA,MM,2,14,6,8,13,6,7,9,4,1,0,1,1,0
2023-05-17,LIGURIA,MM,3,4,3,1,3,3,0,2,1,1,0,1,1,0
2023-05-17,LOMBARDIA,MM,1,7,3,4,7,3,4,7,0,0,0,0,0,0
2023-05-17,LOMBARDIA,MM,2,3,1,2,3,1,2,3,0,0,0,0,0,0
2023-05-17,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-17,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-05-17,LOMBARDIA,SS,4,7,3,4,5,3,2,4,1,2,0,2,2,0
2023-05-17,LOMBARDIA,SS,5,8,0,8,6,0,6,6,0,2,0,2,2,0
2023-05-18,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-18,CAMPANIA,MM,1,5,2,3,2,1,1,2,0,3,1,2,3,0
2023-05-18,CAMPANIA,MM,2,7,3,4,3,2,1,3,0,4,1,3,4,0
2023-05-18,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-05-18,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-05-18,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
